Direction,Ligand-receptor pair,Mean interaction  score in Control,Mean interaction  score in OW,Mean interaction  score in T2D,P_Global_KW,P_OW_vs_Control,P_T2D_vs_Control,P_T2D_vs_OW,Log2FC_OW_vs_Control,Log2FC_T2D_vs_Control,Log2FC_T2D_vs_OW,FDR_Global,FDR_T2D_Control,FDR_OW_Control,FDR_T2D_OW
IntraMac->Alpha,COL4A1_ITGAV,0.395076762215427,0.494089940875845,0.372329775032168,0.0381611957795924,0.03572397158851,0.659788503,0.0371453979305794,0.322640691887467,-0.085551999,-0.408192691,0.0447814359330781,0.716390077095394,0.0549218760460757,0.0619621373205373
IntraMac->Alpha,HLA-C_LILRA3,0.380844031262462,0.392343432546538,0.358160221708662,0.478916791333606,0.817648972320709,0.321118286,0.253068583274601,0.0429167655588642,-0.088595169,-0.131511934,0.495050513027469,0.390482514428688,0.849919457954279,0.327137436915948
IntraMac->Alpha,HLA-A_KIR3DL1,0.655553060819675,0.637451406478157,0.616080906794254,0.83708224926308,0.57066168962217,0.903683514,0.717825213081628,-0.040397189,-0.089592732,-0.049195543,0.843776012656798,0.925918257724469,0.631076732755851,0.772571084299691
IntraMac->Alpha,RTN4_TNFRSF19,0.445281708513625,0.357402226489949,0.41837228672811,0.0111179656966622,0.00534397391530804,0.667784117,0.0437026777672058,-0.317169727,-0.089931059,0.227238667147289,0.0140241222472569,0.723976085758055,0.0100846831240124,0.0715190488092098
IntraMac->Alpha,CEL_CXCR4,1.99226284966975,2.2389799107197,1.87153240970818,0.0776028179695102,0.096143992219555,0.643912556,0.0419779063709174,0.16843358129165,-0.09018797,-0.258621552,0.0875560886842961,0.70225842705096,0.133278519753902,0.0690721309980451
IntraMac->Alpha,LTBP1_ITGB5,0.345465927626516,0.355525089068074,0.323893531570504,0.847832186686581,0.945349569794079,0.559585561,0.643928269873742,0.0414079444329006,-0.093023772,-0.134431716,0.853689403865763,0.624828119371443,0.956319356581626,0.706980623812765
IntraMac->Alpha,NDP_LGR4,0.302229974144781,0.238834021326259,0.28306642106079,0.00954294904836308,0.00127411743853543,0.14771436,0.69906827060782,-0.339638388,-0.09450613,0.245132258161855,0.0121557597600889,0.200448000155881,0.00279712107946775,0.756573712522305
IntraMac->Alpha,GNAI2_MTNR1B,0.362782039144379,0.387458257669044,0.339573571633564,0.26395001664354,0.671748114999134,0.185134941,0.128234143734716,0.0949378598346013,-0.09537885,-0.19031671,0.280424345700562,0.244184440198365,0.724233289032816,0.182872357859262
IntraMac->Alpha,ALDH1A1_CRABP2,0.996711129500096,0.96681129618277,0.929995612947616,0.964298386575313,0.783937687224097,0.991223034,0.886396034251837,-0.043941108,-0.099951527,-0.056010419,0.96595525665534,0.993653771813764,0.820899275530576,0.912616137693282
IntraMac->Alpha,PSEN1_CD44,0.458162780591876,0.349483874447092,0.427336010732581,0.0439327226354399,0.0252764751605782,0.636033749,0.072108820168348,-0.390634374,-0.100489369,0.290145004680832,0.0510341764313055,0.695210078052564,0.0404007814081345,0.109878152772919
IntraMac->Alpha,COL9A1_GP6,0.295831766730185,0.258681427496893,0.275913200120769,0.0589069500498881,0.0172901848986979,0.408656484,0.278320196205448,-0.193600501,-0.100562499,0.0930380019611732,0.0673057361667512,0.480336149164059,0.0287953659587671,0.354087669149539
IntraMac->Alpha,EFNB3_RHBDL2,0.313725210901693,0.249232070299639,0.292424613505488,0.00733809916324913,0.00127411743853543,0.284753177,0.219835155131671,-0.332011746,-0.10143672,0.230575026615885,0.00949768128136365,0.352184783538217,0.00279712107946775,0.290737008357453
IntraMac->Alpha,ADAM9_ITGB5,0.341148341012734,0.382261970710243,0.316492419728512,0.174670836736091,0.362919413477774,0.279792062,0.072108820168348,0.164162479938179,-0.108228254,-0.272390734,0.189434898857604,0.346646348097683,0.427736522412926,0.109878152772919
IntraMac->Alpha,CCL8_CCR1,0.366766245146565,0.284504144978936,0.339474560057455,0.00903177982430414,0.00320297308090861,0.474097805,0.068206197929805,-0.366411196,-0.111557404,0.25485379182549,0.0115345621852559,0.544025626820001,0.00640731994396644,0.104953384079383
IntraMac->Alpha,PYY_NPY4R,0.386897225757742,0.283813883237339,0.357931051136696,0.000397215039355908,8.2032663100392e-05,0.270044666,0.0445872698739363,-0.44700522,-0.112268678,0.334736541417781,0.000621368755175568,0.336761583199304,0.000243927536308721,0.0727878987371504
IntraMac->Alpha,B2M_CD1B,0.62658349188929,0.66446016678047,0.579396048267723,0.131291094697439,0.138041163101764,0.636033749,0.072108820168348,0.0846759542905216,-0.112956916,-0.19763287,0.144522460625173,0.695210078052564,0.183190776698428,0.109878152772919
IntraMac->Alpha,VWF_GP1BB,0.382698413433331,0.328742530374589,0.35142021976866,0.453760483304247,0.27823110486455,0.982447116,0.329634594987756,-0.219249805,-0.123010717,0.0962390880862793,0.470193044685849,0.988061099467569,0.33948198118725,0.407262450602091
IntraMac->Alpha,CD274_PDCD1,0.408631436931952,0.276466550094074,0.374585753049842,1.04312040112634e-05,1.66196836105128e-05,0.597260659,0.000518905116837177,-0.563695258,-0.125504168,0.43819108975722,2.11137025470153e-05,0.659241204930201,5.91485725749193e-05,0.00138652160694849
IntraMac->Alpha,OMG_TNFRSF1B,0.327248874466936,0.245617453883327,0.299805924687118,0.00302970339755915,0.000875710872618197,0.559585561,0.0473321623854282,-0.413975145,-0.126359336,0.287615808607954,0.00415665146233737,0.624828119371443,0.00200224500299255,0.0765986139367236
IntraMac->Alpha,COL9A1_CD44,0.388296844802379,0.364802525177293,0.355501444085359,0.801750858386459,0.525020828915126,0.741329491,0.768654118871087,-0.090044268,-0.127304564,-0.037260296,0.810175713035304,0.7878684619472,0.58785191359024,0.815236568599147
IntraMac->Alpha,LAMA3_SV2C,0.32836471742004,0.251937493985848,0.300480703321872,0.00586456824102154,0.00102322107437416,0.181471435,0.282062914470656,-0.382233274,-0.128026773,0.25420650039863,0.00769838060121714,0.240006458185694,0.00230546043037733,0.357629858119108
IntraMac->Alpha,COL9A1_ITGB1,0.512187560359983,0.564183493442951,0.467542475048322,0.0914859369819084,0.138041163101764,0.474097805,0.0437026777672058,0.139492242507341,-0.131574778,-0.27106702,0.102631487692994,0.544025626820001,0.183190776698428,0.0715190488092098
IntraMac->Alpha,PTDSS1_SCARB1,0.329848266663813,0.293965905611636,0.300540064596158,0.316546060179336,0.139704179072315,0.396236386,0.614097767166674,-0.166153683,-0.134245196,0.031908487505257,0.33364312422066,0.467741459191443,0.185153986375467,0.680806271943277
IntraMac->Alpha,CLSTN1_NRXN3,0.373658465072308,0.2850633000761,0.340317238594556,0.00564378887978022,0.00127411743853543,0.141571765,0.23603833595107,-0.390437891,-0.134839974,0.255597917062015,0.00742842707359812,0.192954621063622,0.00279712107946775,0.308352088250764
IntraMac->Alpha,CALM1_PTPRA,0.413668237622359,0.446502865570775,0.375498808487157,0.547360306270622,0.473598662389033,0.724755069,0.301287040361788,0.110195245607485,-0.139665858,-0.249861104,0.562558058273729,0.772806960148303,0.539536922663031,0.377793455100787
IntraMac->Alpha,HMGB1_THBD,0.504372776578806,0.479524202057213,0.454913050337646,0.882626786974592,0.871288470042623,0.691992115,0.643928269873742,-0.072886777,-0.148899586,-0.076012809,0.887383344352123,0.745176650054899,0.895184364859301,0.706980623812765
IntraMac->Alpha,TGFB3_ACVR1B,0.356217748859211,0.283642803527966,0.320579390711523,0.0552035240283794,0.0145740388066253,0.523087349,0.26011472760499,-0.32868414,-0.15207772,0.176606419455825,0.0632991360954792,0.591150810433913,0.0247310594848464,0.335131240207092
IntraMac->Alpha,LAMC2_CD44,0.415654246890514,0.363454276379914,0.373999040300286,0.453477038416785,0.226688223393495,0.552189403,0.562003796158154,-0.193610071,-0.152349384,0.0412606877117294,0.469951540312385,0.618123455287716,0.284022531607055,0.633595771158238
IntraMac->Alpha,SEMA3C_NRP1,0.336260050073645,0.307171839577929,0.301924201775125,0.650136166217471,0.421466999121979,0.427709417,0.986589978179958,-0.130531426,-0.155390981,-0.024859555,0.663291059660568,0.499208388061947,0.488887622202338,0.990625545367346
IntraMac->Alpha,LAMA5_CD44,0.411440786337263,0.349584758258912,0.36916597616984,0.283932187129598,0.119255871881743,0.315747643,0.820497787384313,-0.23504253,-0.156415221,0.0786273089360015,0.300626497337672,0.385207169368203,0.161126705230721,0.858123484776418
IntraMac->Alpha,CSF2_ITGB1,0.544879592968102,0.540620277508983,0.488803610743493,0.527862780827273,0.653665027878875,0.467308386,0.270936542016287,-0.011321834,-0.156682517,-0.145360683,0.543117584332319,0.537689974834056,0.707435593462599,0.346394745604156
IntraMac->Alpha,LAMA1_CD44,0.407552318463766,0.350409019020369,0.365322334672824,0.220249270315584,0.0821013622770995,0.58205424,0.410178072248079,-0.217945365,-0.157815315,0.0601300498251505,0.236229181729765,0.645205222408683,0.11551644436307,0.488838770656712
IntraMac->Alpha,F8_LRP1,0.328064346128201,0.2734165357179,0.293704411137409,0.0881700497345119,0.0261022088757781,0.348848642,0.414971332464943,-0.262878313,-0.159613877,0.103264436187453,0.0990068886389222,0.419662126769493,0.0415568193195524,0.493920197681892
IntraMac->Alpha,WNT11_FZD9,0.361468820098628,0.306766038357316,0.323181470853136,0.098032759035136,0.0236926195014795,0.544840938,0.41979754214733,-0.236732434,-0.161526721,0.0752057124534875,0.109541156717747,0.611443814349082,0.0381305649947897,0.498837130337617
IntraMac->Alpha,ESAM_ESAM,0.315713819689757,0.237635507363409,0.282046411213704,0.0048322773040189,0.00130210675498718,0.242193162,0.110324273000541,-0.409866992,-0.162684832,0.247182160185843,0.00642192373441919,0.307287515624831,0.00285319516338276,0.159898200520361
IntraMac->Alpha,CXCL12_CXCR3,0.348311229564059,0.291862796244144,0.310283256590328,0.0546093336267619,0.0178838134565461,0.160599263,0.512144155517185,-0.255086663,-0.166791137,0.0882955262100217,0.0626794467909972,0.215735876032824,0.0296516551586673,0.587033753092197
IntraMac->Alpha,DKK1_LRP6,0.349494856359969,0.340839098630805,0.311300343715949,0.224497010821182,0.803156010929258,0.086150549,0.160483268481407,-0.036180382,-0.166964053,-0.130783671,0.240480950498391,0.124167540979497,0.837451293309649,0.22151345492669
IntraMac->Alpha,WNT16_LRP5,0.305036546690028,0.303997354318058,0.271596120376912,0.579411858104701,0.520966242078833,0.343185804,0.528504179310326,-0.004923336,-0.167519231,-0.162595896,0.594124855710745,0.413917400772256,0.584153516782228,0.602823059991039
IntraMac->Alpha,WNT4_FZD4,0.333041932292223,0.27318132953782,0.295776838225948,0.0470346558033611,0.0118166216682046,0.224772343,0.512144155517185,-0.285844946,-0.171194752,0.114650194880258,0.0544611804038918,0.288679115128326,0.020518512085073,0.587033753092197
IntraMac->Alpha,UCN3_CRHR1,0.336000420297857,0.288432481354232,0.298047360503357,0.176168432016619,0.0633079890720522,0.305182032,0.631923549769779,-0.220229396,-0.17292144,0.0473079562685923,0.191014661612347,0.374078580444706,0.0915703088950384,0.695936584681523
IntraMac->Alpha,COL1A1_ITGA2,0.333805723205599,0.299147852610683,0.295725087548325,0.0668252918828063,0.0194466284375658,0.315747643,0.377556499574821,-0.158149983,-0.174752052,-0.016602069,0.075906761164493,0.385207169368203,0.0319588002229764,0.456967306089779
IntraMac->Alpha,LAMA5_ITGB1,0.545585682718905,0.560750886355212,0.48334409596475,0.120406464878669,0.504910653612456,0.14771436,0.0445872698739363,0.039554210050451,-0.174755166,-0.214309376,0.133011784034607,0.200448000155881,0.569762054418315,0.0727878987371504
IntraMac->Alpha,WNT8A_FZD4,0.410469437098045,0.309091872567123,0.363488855636219,0.0125729038503263,0.00375906979689576,0.274889254,0.143665803473919,-0.409239084,-0.175363672,0.233875412233781,0.0157317299954184,0.341888928795063,0.00737969138771408,0.20136958900146
IntraMac->Alpha,LIPC_LRP1,0.335499005577207,0.25830120819685,0.296928875237261,0.0158515334676209,0.00375906979689576,0.233369028,0.26011472760499,-0.377254097,-0.176191093,0.201063004549985,0.0195767382743238,0.297752194753249,0.00737969138771408,0.335131240207092
IntraMac->Alpha,WNT11_FZD1,0.358000688753594,0.275304015007203,0.31674070991504,0.00310488613801265,0.000530665868399336,0.523087349,0.0928064074922973,-0.378936712,-0.176660057,0.202276654479178,0.00425291892736888,0.591150810433913,0.00128206454815566,0.137434222747761
IntraMac->Alpha,NTN4_UNC5B,0.354652234740544,0.294364418064616,0.313272851664304,0.0716089814257267,0.0194466284375658,0.242193162,0.584892560463631,-0.268801744,-0.178985287,0.0898164573176018,0.0810739869813302,0.307287515624831,0.0319588002229764,0.6547315257416
IntraMac->Alpha,COL1A2_ITGA2,0.430991448518286,0.387686245548743,0.380488621319333,0.250023300296442,0.139704179072315,0.192623351,0.662110047831206,-0.152769692,-0.179805934,-0.027036242,0.266508667028364,0.25264210023298,0.185153986375467,0.723373451179373
IntraMac->Alpha,EDIL3_ITGAV,0.317144212205276,0.345783328363053,0.2793168799284,0.313274693296138,0.592014413738772,0.118924037,0.289650352895715,0.124729298393518,-0.183236251,-0.307965549,0.330307035047629,0.165441801838872,0.651523177366124,0.3652640924444
IntraMac->Alpha,HLA-C_KIR2DS1,0.364299500861734,0.446203496503114,0.320767106296895,0.00711189818881797,0.0351794317866001,0.260529726,0.00373950556759294,0.292576799627606,-0.183598813,-0.476175612,0.00923052543554947,0.327390715368799,0.0541431584697363,0.00805219481405977
IntraMac->Alpha,CD55_CR1,0.339192165661647,0.274044698796578,0.29854459606606,0.0568495642976375,0.0178838134565461,0.242193162,0.373030386741242,-0.30769162,-0.184156393,0.123535227372622,0.0650745779566036,0.307287515624831,0.0296516551586673,0.452172795151303
IntraMac->Alpha,WNT11_FZD5,0.330789843786402,0.236228124059556,0.291084615356535,0.00300728155254169,0.00100082593066566,0.260529726,0.0620887393266715,-0.485734204,-0.184476349,0.3012578552887,0.00413014168464501,0.327390715368799,0.00226100854474431,0.096979866115069
IntraMac->Alpha,CEL_RORA,1.45156297166144,1.58193977905692,1.27717407175596,0.031661154188612,0.28100253543848,0.118924037,0.00874126719190644,0.124087520294439,-0.18465199,-0.308739511,0.0374838490000473,0.165441801838872,0.342370905246883,0.0171587837470756
IntraMac->Alpha,SELPLG_ESAM,0.317713481903996,0.24081034538367,0.279034580094703,0.000259351504747033,4.47055632727558e-05,0.086150549,0.110324273000541,-0.399828937,-0.187282387,0.212546549459222,0.000416964983847006,0.124167540979497,0.000142910724540187,0.159898200520361
IntraMac->Alpha,CD34_SELL,0.311196212506036,0.245383039344188,0.273220927813944,0.0259043130160305,0.00658794801004084,0.181471435,0.400690839780537,-0.342788966,-0.187756508,0.155032458242698,0.0310226514075661,0.240006458185694,0.012142339268457,0.479492514877851
IntraMac->Alpha,THBS1_ITGB1,0.638608875056199,0.64131474382789,0.56034011052673,0.26729107707224,0.516927840360008,0.332035145,0.104814276708141,0.00609997223315475,-0.188629835,-0.194729807,0.283812312684104,0.401923673611596,0.580732485786519,0.153077747476678
IntraMac->Alpha,BTC_ERBB2,0.316258091004222,0.232186904301609,0.276915634348713,0.0107141376621442,0.00187355113491168,0.260529726,0.289650352895715,-0.445815784,-0.19165588,0.254159903678382,0.0135513865915228,0.327390715368799,0.00395306152147843,0.3652640924444
IntraMac->Alpha,CXCL12_CD4,0.290377637107432,0.282438605682939,0.253026560869136,0.182922328740142,0.764850258855267,0.113725608,0.0880103570060072,-0.039993051,-0.198641514,-0.158648463,0.19787770874267,0.159154033292315,0.805341823524318,0.131163918043991
IntraMac->Alpha,CD46_JAG1,0.430740258576536,0.381997676886219,0.374491461424537,0.127128189486385,0.0799313150873913,0.094678307,0.608205463225818,-0.173254305,-0.201885344,-0.02863104,0.140121913213872,0.135122283908672,0.11270340910525,0.675646280894676
IntraMac->Alpha,LAMC2_ITGB1,0.551384727083135,0.562166453993299,0.478582346897767,0.217353864048335,0.731794816118123,0.185134941,0.0864568212424326,0.0279380602853869,-0.204292124,-0.232230184,0.233284644326645,0.244184440198365,0.777026982896967,0.129035650693478
IntraMac->Alpha,MIF_CD74,0.508426274620754,0.528320901311292,0.44041200333627,0.449513139344592,0.541399138875588,0.501782694,0.213582629256647,0.0553758981457349,-0.207184798,-0.262560696,0.466102552668558,0.57066922293753,0.603149548242145,0.283722410382513
IntraMac->Alpha,CTSG_F2RL2,0.307617770947491,0.246881654241051,0.266088952332291,0.0761586893230627,0.022561924932122,0.204264069,0.643928269873742,-0.317319215,-0.209230236,0.108088978464082,0.0860266715918538,0.265742710980615,0.0365187637978195,0.706980623812765
IntraMac->Alpha,GZMB_CHRM3,0.348518517276713,0.265380932900626,0.301324227200326,0.00420187129919948,0.000582029598624238,0.160599263,0.359654837503901,-0.39317059,-0.209918636,0.183251953512153,0.00563471182848372,0.215735876032824,0.00139459853479756,0.438543833233514
IntraMac->Alpha,LAMC1_ITGA2,0.349436566516135,0.276454466840558,0.301840834830776,0.0390046212222607,0.00723504358897736,0.237752564,0.692855884532185,-0.337988702,-0.21124259,0.126746112663531,0.0457079279850814,0.302641364236796,0.0131864960136735,0.750908516393916
IntraMac->Alpha,CALM1_PDE1B,0.380520339233214,0.356107493871093,0.328566323858016,0.296217985659061,0.16088117350599,0.208254302,0.966483230293598,-0.095660773,-0.211788949,-0.116128176,0.313172545645213,0.270330661038194,0.210034931625455,0.975160148423871
IntraMac->Alpha,TGFB1_CXCR4,0.513164198059591,0.494888680161018,0.442932098840133,0.545896181914041,0.545533220735886,0.284753177,0.517567996317549,-0.052316478,-0.212334969,-0.160018491,0.561115105773462,0.352184783538217,0.606984995329001,0.592231878023809
